game_id,name,boardgamedesigner,boardgameartist,yearpublished,minplayers,maxplayers,minage,playingtime,minplaytime,maxplaytime,boardgamepublisher,boardgamecategory,boardgamefamily,boardgamemechanic,AbstractGameRank_min,AbstractGameRank_min_date,AbstractGameRank_max,AbstractGameRank_max_date,first_date_in_ref,BoardGameRank_min,BoardGameRank_min_date,BoardGameRank_max,BoardGameRank_max_date,ChildrensGameRank_min,ChildrensGameRank_min_date,ChildrensGameRank_max,ChildrensGameRank_max_date,CustomizableRank_min,CustomizableRank_min_date,CustomizableRank_max,CustomizableRank_max_date,FamilyGameRank_min,FamilyGameRank_min_date,FamilyGameRank_max,FamilyGameRank_max_date,PartyGameRank_min,PartyGameRank_min_date,PartyGameRank_max,PartyGameRank_max_date,StrategyGameRank_min,StrategyGameRank_min_date,StrategyGameRank_max,StrategyGameRank_max_date,ThematicRank_min,ThematicRank_min_date,ThematicRank_max,ThematicRank_max_date,WarGameRank_min,WarGameRank_min_date,WarGameRank_max,WarGameRank_max_date,bgg_url
177736,A Feast for Odin,['Uwe Rosenberg'],['Dennis Lohausen'],2016,1,4,12,120,30,120,"['Feuerland Spiele', 'Cranio Creations', 'Devir', 'Filosofia Éditions', 'Game Harbor', 'Hobby World', 'Korea Boardgames Co., Ltd.', 'Lacerta', 'Maldito Games', 'Mandala Jogos', 'Super Meeple', 'White Goblin Games', 'Z-Man Games', 'テンデイズゲームズ(TendaysGames)']","['Economic', 'Farming', 'Industry / Manufacturing', 'Medieval', 'Puzzle']","['Components: Polyominoes', 'Components: Wooden pieces & boards', 'Country: Iceland', 'Digital Implementations: Board Game Arena', 'Game: A Feast for Odin', 'Mechanism: Tableau Building', 'Players: Games with Solitaire Rules', 'Series: Harvest (Uwe Rosenberg)', 'Theme: Food / Cooking', 'Theme: Vikings']","['Automatic Resource Growth', 'Dice Rolling', 'Grid Coverage', 'Income', 'Push Your Luck', 'Solo / Solitaire Game', 'Tile Placement', 'Turn Order: Pass Order', 'Worker Placement']",,,,,2018-10-06,21,2020-10-31,31,2018-10-20,,,,,,,,,,,,,,,,,15,2021-12-04,24,2018-11-24,,,,,,,,,https://boardgamegeek.com/boardgame/177736
266192,Wingspan,['Elizabeth Hargrave'],"['Ana Maria Martinez Jaramillo', 'Natalia Rojas', 'Beth Sobel']",2019,1,5,10,70,40,70,"['Stonemaier Games', '999 Games', 'Angry Lion Games', 'Arclight', 'Bluebird Games', 'Brain Games', 'Delta Vision Publishing', 'Divercentro', 'Feuerland Spiele', 'Ghenos Games', 'Green Elephant Games', 'Kaissa Chess & Games', 'Korea Boardgames Co., Ltd.', 'Lautapelit.fi', 'Lavka Games', 'Ludofy Creative', 'Maldito Games', 'Matagot', 'MINDOK', 'NeoTroy Games', 'Pridemage Games', 'Rebel Sp. z o.o.', 'Regatul Jocurilor', 'Siam Board Games', ""Surfin' Meeple China"", 'Ігромаг']","['Animals', 'Card Game', 'Educational']","['Animals: Birds', 'Animals: Crows / Ravens / Magpies', 'Animals: Ducks', 'Animals: Geese', 'Animals: Owls', 'Animals: Turkeys', 'Components: Control Boards', 'Components: Dice with Icons', 'Components: Drop Tower', 'Components: Game Trayz Inside', 'Digital Implementations: Tabletopia', 'Game: Wingspan', 'Mechanism: Tableau Building', 'Organizations: Automa Factory', 'Players: Games with Solitaire Rules', 'Theme: Biology', 'Theme: Nature']","['Contracts', 'Dice Rolling', 'End Game Bonuses', 'Hand Management', 'Once-Per-Game Abilities', 'Open Drafting', 'Set Collection', 'Solo / Solitaire Game', 'Turn Order: Progressive']",,,,,2019-01-26,19,2020-06-06,669,2019-01-26,,,,,,,,,1,2019-07-06,3,2019-04-20,,,,,21,2020-08-08,321,2019-01-26,,,,,,,,,https://boardgamegeek.com/boardgame/266192
205637,Arkham Horror: The Card Game,"['Nate French', 'MJ Newman']","['Christopher Hosch', 'Marcin Jakubowski', 'Ignacio Bazán Lazcano', 'Henning Ludvigsen', 'Mercedes Opheim', 'Zoe Robinson', 'Evan Simonet']",2016,1,4,14,120,60,120,"['Fantasy Flight Games', 'Arclight', 'Asmodee', 'Asmodee China', 'Asmodee Italia', 'Asterion Press', 'Edge Entertainment', 'Galakta', 'Galápagos Jogos', 'Heidelberger Spieleverlag', 'Hobby World', 'Korea Boardgames Co., Ltd.', 'Ігромаг']","['Adventure', 'Card Game', 'Collectible Components', 'Fantasy', 'Horror', 'Novel-based']","['Collectible: Living Card Game (Fantasy Flight Games)', 'Game: Arkham Horror – The Card Game', 'Mechanism: Campaign Games', 'Players: Games with Solitaire Rules', 'Series: Arkham Horror Files (Fantasy Flight Games)', 'Theme: Cthulhu Mythos', 'Versions & Editions: Card Versions of Non-Card Games']","['Action Points', 'Area Movement', 'Communication Limits', 'Cooperative Game', 'Deck Construction', 'Deck, Bag, and Pool Building', 'Events', 'Hand Management', 'Map Deformation', 'Modular Board', 'Role Playing', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Stat Check Resolution', 'Variable Player Powers']",,,,,2018-10-06,17,2018-10-06,24,2021-12-15,,,,,1,2018-10-06,1,2018-10-06,,,,,,,,,,,,,7,2020-02-08,12,2022-01-08,,,,,https://boardgamegeek.com/boardgame/205637
183394,Viticulture Essential Edition,"['Jamey Stegmaier', 'Alan Stone']","['Jacqui Davis', 'David Montgomery', 'Beth Sobel']",2015,1,6,13,90,45,90,"['Stonemaier Games', 'Albi', 'Angry Lion Games', 'Arclight', 'Delta Vision Publishing', 'Feuerland Spiele', 'Ghenos Games', 'Kilogames', 'Korea Boardgames Co., Ltd.', 'Lavka Games', 'Ludofy Creative', 'Maldito Games', 'Matagot', 'PHALANX', 'Regatul Jocurilor']","['Economic', 'Farming']","['Components: Control Boards', 'Components: Wooden pieces & boards', 'Country: Italy', 'Digital Implementations: Board Game Arena', 'Digital Implementations: Tabletopia', 'Food & Drink: Wine', 'Game: Viticulture', 'Players: Games with Solitaire Rules', 'Series: Uwe Rosenberg Collection (Feuerland Spiele)']","['Contracts', 'Hand Management', 'Solo / Solitaire Game', 'Turn Order: Auction', 'Victory Points as a Resource', 'Worker Placement', 'Worker Placement, Different Worker Types']",,,,,2018-10-06,18,2018-10-06,25,2021-11-20,,,,,,,,,,,,,,,,,15,2018-10-06,25,2022-03-12,,,,,,,,,https://boardgamegeek.com/boardgame/183394
237182,Root,['Cole Wehrle'],['Kyle Ferrin'],2018,2,4,10,90,60,90,"['Leder Games', '2Tomatoes Games', 'Arclight', 'CMON Global Limited', 'CrowD Games', 'Fox in the Box', 'Kilogames', 'Korea Boardgames Co., Ltd.', 'Matagot', 'MeepleBR', 'MS Edizioni', 'Portal Games', 'Quality Beast', 'Tower Tactic Games', 'YOKA Games']","['Animals', 'Fantasy', 'Wargame']","['Animals: Birds', 'Animals: Cats', 'Animals: Foxes', 'Animals: Mice', 'Animals: Rabbits', 'Animals: Raccoons', 'Components: Control Boards', 'Components: Map (Continental / National scale)', 'Components: Meeples (Animal) / Animeeples', 'Components: Polyhedral (not D6) dice', 'Components: Wooden pieces & boards', 'Crowdfunding: Kickstarter', 'Game: Root', 'Players: Games with expansions that add solo play', 'Theme: Animal Battles', 'Theme: Anthropomorphic Animals', 'Theme: Nature']","['Action Queue', 'Action Retrieval', 'Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Hand Management', 'Point to Point Movement', 'Race', 'Sudden Death Ending', 'Variable Player Powers', 'Variable Set-up']",,,,,2018-10-06,26,2021-05-08,172,2018-10-06,,,,,,,,,,,,,,,,,24,2021-05-08,89,2018-10-06,,,,,14,2020-10-03,38,2018-10-06,https://boardgamegeek.com/boardgame/237182
164928,Orléans,['Reiner Stockhausen'],['Klemens Franz'],2014,2,4,12,90,90,90,"['dlp games', 'Arclight', 'Arrakis Games', 'Baldar', 'Capstone Games', 'Cranio Creations', 'Engames', 'GaGa Games', 'Korea Boardgames Co., Ltd.', 'Matagot', 'MEEPLE', 'MeepleBR', ""Surfin' Meeple China"", 'Swan Panasia Co., Ltd.', 'Tasty Minstrel Games', 'White Goblin Games']","['Medieval', 'Religious', 'Travel']","['Cities: Orléans (France)', 'Components: Map (Continental / National scale)', 'Country: France', 'Crowdfunding: Kickstarter', 'Crowdfunding: Wspieram', 'Digital Implementations: Tabletopia', 'Game: Orléans', 'Players: Games with expansions that add solo play', 'Religious: Monks/Abbots & Monasteries/Abbeys']","['Contracts', 'Deck, Bag, and Pool Building', 'End Game Bonuses', 'Events', 'Point to Point Movement', 'Simultaneous Action Selection', 'Tech Trees / Tech Tracks', 'Turn Order: Progressive', 'Variable Set-up']",,,,,2018-10-06,23,2020-09-05,28,2022-03-05,,,,,,,,,,,,,,,,,19,2020-08-08,22,2018-10-20,,,,,,,,,https://boardgamegeek.com/boardgame/164928
199792,Everdell,['James A. Wilson'],"['Andrew Bosley', 'Dann May']",2018,1,4,13,80,40,80,"['Starling Games (II)', 'Abraxas', 'Arclight', 'CMON Global Limited', 'Fantasmagoria', 'Galápagos Jogos', 'Gém Klub Kft.', 'Hobby World', 'Kaissa Chess & Games', 'Maldito Games', 'Matagot', 'Pegasus Spiele', 'Pridemage Games', 'Rebel Sp. z o.o.', 'REXhry', 'White Goblin Games', 'YOKA Games']","['Animals', 'Card Game', 'City Building', 'Fantasy']","['Animals: Badgers', 'Animals: Bats', 'Animals: Birds', 'Animals: Foxes', 'Animals: Hedgehogs / Porcupines', 'Animals: Lizards', 'Animals: Mice', 'Animals: Moles', 'Animals: Owls', 'Animals: Skunks', 'Animals: Squirrels', 'Animals: Turtles', 'Components: 3-Dimensional (3D)', 'Components: Meeples (Animal) / Animeeples', 'Components: Wooden pieces & boards', 'Crowdfunding: Kickstarter', 'Digital Implementations: Tabletopia', 'Game: Everdell', 'Mechanism: Tableau Building', 'Misc: LongPack Games', 'Players: Games with Solitaire Rules', 'Theme: Anthropomorphic Animals', 'Theme: Nature']","['Contracts', 'End Game Bonuses', 'Hand Management', 'Income', 'Open Drafting', 'Ownership', 'Set Collection', 'Solo / Solitaire Game', 'Variable Set-up', 'Worker Placement']",,,,,2018-10-06,27,2022-03-05,443,2018-10-06,,,,,,,,,2,2020-05-23,19,2019-02-16,,,,,27,2021-07-03,231,2018-10-06,,,,,,,,,https://boardgamegeek.com/boardgame/199792
266507,Clank!: Legacy – Acquisitions Incorporated,"['Andy Clautice', 'Paul Dennen']","['Clay Brooks', 'Anika Burrell', 'Derek Herring', 'Raul Ramos', 'Nate Storm', 'Alain Viesca']",2019,2,4,13,120,90,120,"['Dire Wolf', 'Penny Arcade', 'Renegade Game Studios', 'Devir', 'Korea Boardgames Co., Ltd.', 'Lucrum Games', 'Origames', 'Schwerkraft-Verlag']","['Adventure', 'Fantasy', 'Miniatures']","['Components: Miniatures', 'Creatures: Dragons', 'Creatures: Goblins', 'Game: Clank!', 'Mechanism: Campaign Games', 'Mechanism: Legacy', 'Misc: Limited replayability', 'Versions & Editions: Legacy Versions of Non-Legacy Games']","['Deck, Bag, and Pool Building', 'End Game Bonuses', 'Events', 'Legacy Game', 'Map Addition', 'Movement Points', 'Narrative Choice / Paragraph', 'Once-Per-Game Abilities', 'Open Drafting', 'Pick-up and Deliver', 'Player Elimination', 'Point to Point Movement', 'Push Your Luck', 'Scenario / Mission / Campaign Game', 'Set Collection', 'Variable Player Powers', 'Variable Set-up']",,,,,2021-11-20,29,2022-03-12,35,2021-11-20,,,,,,,,,,,,,,,,,,,,,7,2021-11-20,7,2021-11-20,,,,,https://boardgamegeek.com/boardgame/266507
96848,Mage Knight Board Game,['Vlaada Chvátil'],"['J. Lonnee', 'Chris Raimo', 'Milan Vavroň']",2011,1,4,14,240,60,240,"['WizKids (I)', 'Asmodee', 'Giochi Uniti', 'Intrafin Games', 'Lacerta', 'NECA', 'Pegasus Spiele', 'REXhry']","['Adventure', 'Exploration', 'Fantasy', 'Fighting']","['Components: Clix', 'Components: Miniatures', 'Components: Multi-Use Cards', 'Players: Games with Solitaire Rules', 'Setting: Mage Knight']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Hexagon Grid', 'Modular Board', 'Open Drafting', 'Role Playing', 'Solo / Solitaire Game', 'Variable Player Powers']",,,,,2018-10-06,21,2018-10-06,30,2022-03-12,,,,,,,,,,,,,,,,,23,2020-08-08,30,2022-03-05,10,2019-05-11,15,2020-09-19,,,,,https://boardgamegeek.com/boardgame/96848
312484,Lost Ruins of Arnak,"['Elwen', 'Mín']","['Jiří Kůs', 'Ondřej Hrdina', 'Jakub Politzer', 'František Sedláček', 'Milan Vavroň']",2020,1,4,12,120,30,120,"['Czech Games Edition', 'Cranio Creations', 'Devir', 'DiceTree Games', 'Fantasmagoria', 'GaGa Games', 'Gém Klub Kft.', 'HeidelBÄR Games', 'Hobby Japan', 'IELLO', 'Lord of Boards', 'MINDOK', 'Rebel Sp. z o.o.', 'White Goblin Games']","['Adventure', 'Exploration', 'Travel']","['Digital Implementations: Board Game Arena', 'Digital Implementations: Yucata', 'Players: Games with Solitaire Rules', 'Theme: Archaeology / Paleontology', 'Theme: Tropical Islands']","['Deck, Bag, and Pool Building', 'Move Through Deck', 'Once-Per-Game Abilities', 'Open Drafting', 'Resource to Move', 'Solo / Solitaire Game', 'Turn Order: Progressive', 'Worker Placement']",,,,,2020-10-31,31,2022-02-05,4578,2020-10-31,,,,,,,,,2,2022-02-19,13,2021-03-27,,,,,27,2022-03-05,1532,2020-10-31,,,,,,,,,https://boardgamegeek.com/boardgame/312484
246900,Eclipse: Second Dawn for the Galaxy,['Touko Tahkokallio'],"['Noah Adelman', 'Jere Kasanen', 'Jukka Rajaniemi', 'Sampo Sikiö']",2020,2,6,14,200,60,200,"['Lautapelit.fi', 'CrowD Games', 'Maldito Games', 'Matagot', 'Pegasus Spiele', 'sternenschimmermeer', ""Surfin' Meeple China"", 'TLAMA games', 'uplay.it edizioni']","['Civilization', 'Science Fiction', 'Space Exploration', 'Wargame']","['Components: Control Boards', 'Components: Game Trayz Inside', 'Game: Eclipse (Lautapelit.fi)', 'Mechanism: 4X']","['Alliances', 'Area Majority / Influence', 'Area Movement', 'Area-Impulse', 'Critical Hits and Failures', 'Dice Rolling', 'Grid Movement', 'Income', 'Kill Steal', 'Modular Board', 'Passed Action Token', 'Player Elimination', 'Tile Placement', 'Variable Player Powers']",,,,,2019-09-07,31,2022-02-26,4834,2019-09-07,,,,,,,,,,,,,,,,,16,2022-02-19,1492,2019-09-07,,,,,,,,,https://boardgamegeek.com/boardgame/246900
175914,Food Chain Magnate,"['Jeroen Doumen', 'Joris Wiersinga']","['Iris de Haan', 'Ynze Moedt']",2015,2,5,14,240,120,240,"['Splotter Spellen', 'Angry Lion Games', 'Ediciones MasQueOca', 'MS Edizioni', 'New Games Order, LLC', 'One Moment Games', 'Portal Games']","['Economic', 'Industry / Manufacturing']","[""Decades: The 1950's"", 'Digital Implementations: Boardgamecore', 'Theme: Food / Cooking', 'Theme: Retro']","['Delayed Purchase', 'Income', 'Market', 'Modular Board', 'Open Drafting', 'Simultaneous Action Selection', 'Victory Points as a Resource']",,,,,2018-10-06,27,2019-11-30,34,2022-02-05,,,,,,,,,,,,,,,,,18,2018-10-06,24,2021-08-21,,,,,,,,,https://boardgamegeek.com/boardgame/175914
3076,Puerto Rico,['Andreas Seyfarth'],"['Harald Lieske', 'Franz Vohwinkel']",2002,3,5,12,150,90,150,"['alea', 'Ravensburger', 'Albi', 'Devir', 'Filosofia Éditions', 'Kaissa Chess & Games', 'Lacerta', 'Lautapelit.fi', 'MINDOK', 'Rio Grande Games', 'Stratelibri', 'Swan Panasia Co., Ltd.', 'Tilsit', 'VAKKO']","['City Building', 'Economic', 'Farming']","['Components: Wooden pieces & boards', 'Country: Puerto Rico', 'Digital Implementations: Board Game Arena', 'Game: Puerto Rico', 'Mechanism: Tableau Building', 'Series: Alea Big Box', 'Theme: Colonial', 'Theme: Tropical']","['Action Drafting', 'End Game Bonuses', 'Follow', 'Hidden Victory Points', 'Increase Value of Unchosen Resources', 'Turn Order: Progressive', 'Variable Phase Order']",,,,,2018-10-06,15,2018-10-06,34,2022-02-12,,,,,,,,,,,,,,,,,19,2018-10-06,39,2022-03-12,,,,,,,,,https://boardgamegeek.com/boardgame/3076
102794,Caverna: The Cave Farmers,['Uwe Rosenberg'],"['Javier González Cava', 'Klemens Franz']",2013,1,7,12,210,30,210,"['Lookout Games', '999 Games', 'CrowD Games', 'Devir', 'Filosofia Éditions', 'Funforge', 'Gemenot', 'Hobby Japan', 'HomoLudicus', 'Korea Boardgames Co., Ltd.', 'Lacerta', 'Ludofy Creative', 'Mayfair Games', 'MINDOK', 'Swan Panasia Co., Ltd.', 'uplay.it edizioni']","['Animals', 'Economic', 'Fantasy', 'Farming']","['Animals: Cattle / Cows', 'Animals: Dogs', 'Animals: Donkeys', 'Animals: Sheep', 'Components: Gems/Crystals', 'Components: Meeples (Animal) / Animeeples', 'Components: Wooden pieces & boards', 'Game: Caverna (Uwe Rosenberg)', 'Players: Games with Solitaire Rules', 'Series: Harvest (Uwe Rosenberg)', 'Theme: Mining']","['Automatic Resource Growth', 'Increase Value of Unchosen Resources', 'Solo / Solitaire Game', 'Tile Placement', 'Turn Order: Claim Action', 'Worker Placement']",,,,,2018-10-06,16,2018-10-06,35,2022-01-29,,,,,,,,,,,,,,,,,14,2018-10-06,35,2022-03-12,,,,,,,,,https://boardgamegeek.com/boardgame/102794
170216,Blood Rage,['Eric M. Lang'],"['Henning Ludvigsen', 'Thierry Masson', 'Mike McVey', 'Adrian Smith']",2015,2,4,14,90,60,90,"['Cool Mini Or Not', 'Arclight', 'Asmodee', 'Asterion Press', 'BoardM Factory', 'CMON Global Limited', 'CrowD Games', 'Delta Vision Publishing', 'Edge Entertainment', 'Fantasmagoria', 'Galápagos Jogos', 'Game Harbor', 'Guillotine Games', 'Portal Games', 'REXhry']","['Fantasy', 'Fighting', 'Miniatures', 'Mythology']","['Components: Control Boards', 'Components: Dynamic Event Boards', 'Components: Map (Continental / National scale)', 'Components: Miniatures', 'Crowdfunding: Kickstarter', 'Digital Implementations: Board Game Arena', 'Game: Blood Rage', 'Mythology: Norse', 'Theme: Vikings']","['Action Points', 'Area Majority / Influence', 'Area Movement', 'Card Play Conflict Resolution', 'Closed Drafting', 'Hand Management', 'Memory', 'Open Drafting', 'Simultaneous Action Selection']",,,,,2018-10-06,25,2018-10-06,36,2022-01-29,,,,,,,,,,,,,,,,,28,2018-10-06,41,2022-02-26,14,2018-10-06,14,2018-10-06,,,,,https://boardgamegeek.com/boardgame/170216
285774,Marvel Champions: The Card Game,"['Michael Boggs', 'Nate French', 'Caleb Grace']",[],2019,1,4,14,90,45,90,"['Fantasy Flight Games', 'ADC Blackfire Entertainment', 'Asmodee', 'Asmodee China', 'Asmodee Italia', 'Kilogames', 'Korea Boardgames Co., Ltd.', 'NeoTroy Games']","['Card Game', 'Collectible Components', 'Comic Book / Strip']","['Collectible: Living Card Game (Fantasy Flight Games)', 'Comic Books: Marvel Universe', 'Game: Marvel Champions – The Card Game', 'Mechanism: Tableau Building', 'Players: Games with Solitaire Rules', 'Theme: Superheroes']","['Cooperative Game', 'Deck Construction', 'Hand Management', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Variable Player Powers', 'Variable Set-up']",,,,,2019-11-02,35,2021-11-06,2879,2019-11-02,,,,,2,2019-11-30,7,2019-11-09,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/285774
192135,Too Many Bones,"['Josh J. Carlson', 'Adam Carlson']","['Josh J. Carlson', 'Anthony LeTourneau']",2017,1,4,12,120,60,120,"['Chip Theory Games', 'Dice Realm', 'Gameland 游戏大陆', 'Lavka Games', 'Lucky Duck Games']","['Adventure', 'Dice', 'Fantasy', 'Fighting']","['Crowdfunding: Kickstarter', 'Game: Too Many Bones', 'Players: Games with Solitaire Rules']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Die Icon Resolution', 'Hand Management', 'Resource to Move', 'Role Playing', 'Solo / Solitaire Game', 'Stat Check Resolution', 'Tech Trees / Tech Tracks', 'Turn Order: Role Order', 'Variable Player Powers']",,,,,2018-10-06,37,2022-02-05,236,2018-10-06,,,,,,,,,,,,,,,,,26,2022-01-29,119,2018-10-06,9,2021-08-21,24,2018-10-06,,,,,https://boardgamegeek.com/boardgame/192135
31260,Agricola,['Uwe Rosenberg'],['Klemens Franz'],2007,1,5,12,150,30,150,"['Lookout Games', '999 Games', 'Brain Games', 'Compaya.hu: Gamer Café Kft.', 'Devir', 'Filosofia Éditions', 'Funforge', 'Hasbro', 'Hobby Japan', 'Hobby World', 'HomoLudicus', 'Korea Boardgames Co., Ltd.', 'Lacerta', 'MINDOK', 'Smart Ltd', 'Stratelibri', 'Swan Panasia Co., Ltd.', 'Ystari Games', 'Z-Man Games']","['Animals', 'Economic', 'Farming']","['Animals: Cattle / Cows', 'Animals: Horses', 'Animals: Pigs', 'Animals: Sheep', 'Components: Meeples (Animal) / Animeeples', 'Components: Wooden pieces & boards', 'Digital Implementations: Boiteajeux', 'Game: Agricola', 'Mechanism: Tableau Building', 'Occupation: Farmer', 'Players: Games with Solitaire Rules', 'Series: Harvest (Uwe Rosenberg)', 'Theme: Food / Cooking']","['Advantage Token', 'Automatic Resource Growth', 'Closed Drafting', 'Enclosure', 'Hand Management', 'Increase Value of Unchosen Resources', 'Solo / Solitaire Game', 'Turn Order: Claim Action', 'Variable Player Powers', 'Worker Placement']",,,,,2018-10-06,19,2018-10-06,39,2022-02-05,,,,,,,,,,,,,,,,,24,2018-10-06,43,2022-03-05,,,,,,,,,https://boardgamegeek.com/boardgame/31260
251247,Barrage,"['Tommaso Battista', 'Simone Luciani']","['Mauro Alocci', 'Antonio De Luca', 'Roman Roland Kuteynikov']",2019,1,4,14,120,60,120,"['Cranio Creations', 'CrowD Games', 'Delta Vision Publishing', 'Feuerland Spiele', 'Galápagos Jogos', 'Game Harbor', 'Intrafin Games', 'Korea Boardgames Co., Ltd.', 'Maldito Games', 'Portal Games', 'sternenschimmermeer', 'テンデイズゲームズ(TendaysGames)']","['Economic', 'Environmental', 'Industry / Manufacturing']","['Components: Control Boards', 'Crowdfunding: Kickstarter', 'Digital Implementations: Tabletopia', 'Game: Barrage', 'Players: Games with Solitaire Rules', 'Theme: Dieselpunk']","['Action Drafting', 'Contracts', 'End Game Bonuses', 'Income', 'Network and Route Building', 'Solo / Solitaire Game', 'Turn Order: Stat-Based', 'Variable Player Powers', 'Variable Set-up', 'Worker Placement']",,,,,2019-09-07,40,2022-03-05,1773,2019-09-07,,,,,,,,,,,,,,,,,24,2022-03-12,829,2019-09-07,,,,,,,,,https://boardgamegeek.com/boardgame/251247
